x,y,sample_id
0.5549448803067207,5.447146390206981,1000
-0.7327614584937692,-0.4866045039058845,1000
-1.6954642701894045,-3.916949257051499,1000
1.975251684896648,10.683368426447775,1000
1.918165341950953,7.001539929211815,1000
-1.8479397194460034,-4.5626636488447545,1000
-0.5568183409050107,0.055064789096162026,1000
1.6753525100648403,9.077309427088784,1000
-1.4981969287618995,-4.965034087964909,1000
-1.2517826948314905,-2.622579306683358,1000
1.5951358517631888,4.315057023469979,1000
0.27613459527492523,1.9399212574857079,1000
1.7150654261931777,9.303359827655157,1000
-0.15634745080024004,-0.21261224813469348,1000
1.0461347559466958,5.142869494715687,1000
0.06216092500835657,2.243135566820872,1000
-1.0829857978969812,-0.992083121686852,1000
-1.7359797228127718,-5.199873059979364,1000
-0.7582950023934245,-0.5043923856826863,1000
1.4416527356952429,10.348169443446075,1000
1.5283474680036306,6.037426736969977,1000
-0.5011349618434906,2.878604943983268,1000
-0.08170485775917768,5.932705154968838,1000
-0.8354288497939706,0.025017865813961593,1000
0.7412757417187095,4.819710689442263,1000
0.07067078165709972,0.7535917384173341,1000
-1.9732593391090631,-1.463569278511399,1000
-1.7013570191338658,-4.235305457846112,1000
0.9707853086292744,6.878301116076594,1000
-1.3645214792340994,-1.7093681607188032,1000
-1.7492555268108845,-3.387198935156104,1000
1.3088357523083687,6.750997349369916,1000
1.6448041014373302,5.376117874456339,1000
-0.17265204899013042,1.4353497918405085,1000
-0.14525212068110704,3.123497335873971,1000
1.2762306528165936,5.560443420343138,1000
1.1860619196668267,3.0745811946305075,1000
1.3167576836422086,5.688863732434231,1000
0.6327091800048947,1.605727223302519,1000
0.855604836717248,3.373890307495663,1000
-1.112328814342618,-1.287228380632442,1000
-0.9074140125885606,1.6169569065371934,1000
-0.5546996900811791,-0.4304006754841483,1000
-1.9236987456679344,-4.493472217066128,1000
-1.02819412201643,0.5180035712759561,1000
0.5495907692238688,6.611526043512968,1000
-1.6302940594032407,-6.944842917629905,1000
-0.39623211417347193,2.35103513967605,1000
0.7475372022017837,5.535282344620588,1000
1.6359528480097651,5.554938207111264,1000
0.5086214113980532,1.639214938220319,1000
1.9619674636051059,8.520069264103123,1000
1.8810524120926857,7.471922102893834,1000
-0.2944878386333585,2.4088996573992025,1000
-0.42603126261383295,-2.3127018140620432,1000
0.4879365125671029,-0.33907916500472,1000
-1.2042421977967024,-0.7649063366989541,1000
1.4280622079968452,3.862686289951655,1000
-0.7382917869836092,1.0579051938973252,1000
1.628081725910306,8.233171866133603,1000
0.9968826258555055,4.678781419128705,1000
-1.7287961645051837,-6.622945022898893,1000
0.7695825938135386,6.441148038543162,1000
0.6959580285474658,4.12473786077912,1000
-0.6218738444149494,-1.1685275437803477,1000
1.0540414657443762,2.026381838988437,1000
-0.0997631847858429,3.3097433000262333,1000
-0.7168963076546788,2.816609481569531,1000
9.02014784514904e-4,1.4387293017027782,1000
-0.1020356584340334,3.519760334975633,1000
-0.2048127120360732,0.4369669699852695,1000
-0.4582229498773813,-1.2983351034619304,1000
-1.1211835481226444,-2.5379364746554485,1000
-1.9141515055671334,-3.989882613834401,1000
0.5141674065962434,3.1514011264887833,1000
0.8681609444320202,5.920609381674207,1000
0.9034943506121635,2.544357965672077,1000
1.0361982714384794,5.852509183224754,1000
1.6721344757825136,6.029787775241322,1000
1.8250519596040249,9.353810900937471,1000
-0.8162450855597854,-4.576778991162364,1000
-1.9926418671384454,-6.060738395837436,1000
-0.21802387665957212,-3.204969130813258,1000
-1.5211804192513227,-5.100496338449965,1000
-1.4845610577613115,-3.4772021026042714,1000
-1.4350975565612316,-7.751519381237925,1000
0.014416384510695934,2.444457561145684,1000
-0.9338847286999226,-0.6738319027843196,1000
1.159221407957375,6.658900757751578,1000
-0.2629712540656328,-1.3971508466403728,1000
-0.6289131864905357,-1.724854663004701,1000
1.9279509615153074,6.7098914130208165,1000
-1.3184402156621218,-1.3460584354878038,1000
0.45294763520359993,2.343743955930079,1000
-1.9250115752220154,-5.981372953008722,1000
1.68650571256876,9.252589885066694,1000
-1.8402338372543454,-5.22152942629256,1000
1.8845354253426194,9.042506226517471,1000
1.816620116122067,6.484476722432774,1000
-1.1579276425763965,0.25086198446446306,1000
-0.1851548757404089,-1.694809757941492,999
0.3626766558736563,6.799320859111937,999
1.4912783270701766,4.266873512586981,999
0.9138096449896693,5.412293745507534,999
0.434627752751112,4.798045579458406,999
-1.1192874126136303,0.4799988152461341,999
1.384505390189588,6.175635214216394,999
1.755456332117319,10.00055201920659,999
-0.1865529678761959,-2.136496191497417,999
-1.2822107560932636,1.5740669474995346,999
0.7021429697051644,2.187218103371495,999
-0.6707562319934368,0.23448673739833276,999
-0.3653712449595332,-1.1140954457155852,999
-1.4070733981207013,-0.13303731383098105,999
-1.3528797859326005,-2.2501430323667977,999
1.8489551963284612,6.720582490233958,999
1.7017886647954583,7.071733780737153,999
0.653017851524055,4.428460833201062,999
0.6074495380744338,1.8751612619998426,999
-1.0253303265199065,0.747876591225777,999
1.1696983464062214,5.241657812773455,999
0.43251421581953764,2.3408187071458153,999
-1.9011279856786132,-4.548457814379819,999
-1.2679650904610753,-1.7317337519297953,999
0.16434178687632084,1.1930942181726822,999
0.04891616106033325,4.646483696424129,999
-1.0922821629792452,-2.839338890344486,999
1.4623680608347058,6.768134141675368,999
-1.0933804018422961,-4.476810108062674,999
-0.3904036311432719,1.6912443740110656,999
0.9422873957082629,7.700160822890451,999
-1.8323142984881997,-5.51579622526441,999
1.225493585690856,7.012942504335105,999
0.24499146826565266,4.076839084960142,999
1.9903766736388206,10.069084496991946,999
1.9293940560892224,7.95030411453801,999
0.8480687877163291,8.48956933268676,999
0.8282534619793296,2.176041997345857,999
-1.5358209079131484,-0.6832863216689304,999
1.9636380188167095,8.592682473055246,999
0.8897493733093143,2.383763698805676,999
-1.222978550940752,1.1771122608658793,999
-0.9154321700334549,0.734052832159444,999
0.7818101989105344,5.400136733972905,999
1.768565060570836,4.945519756664748,999
0.8202312299981713,6.0558584602312004,999
0.4633202375844121,1.6095761656203305,999
0.9347335770726204,5.9269446602670115,999
-0.9720164062455297,-0.3908867882166299,999
1.605882117524743,7.16729525842623,999
-1.7914199521765113,-0.35652091598022473,999
-0.272986164316535,3.9760480112597003,999
-1.7877584341913462,-0.8599375987130942,999
-1.5495830615982413,-2.9167150436849583,999
-0.8420632919296622,-0.3414843908059779,999
0.8672277480363846,3.941329212171751,999
-0.587651695124805,2.6335602327164285,999
-0.8387426119297743,-1.2186191808813516,999
-1.7025702688843012,-0.28573429278536144,999
-0.1639682101085782,1.097810705283601,999
-1.649219024926424,-6.813106729246085,999
1.6007198700681329,8.956950529626054,999
1.6975401574745774,5.425910159698833,999
1.6948025291785598,7.891642469631392,999
-1.4187216237187386,-4.016950792607725,999
1.3212693380191922,7.496597095889616,999
1.6932523101568222,7.669794253511096,999
1.9113514171913266,10.63473915787647,999
0.8181021381169558,2.8022384384153036,999
-0.6119965575635433,-0.49018210429172127,999
1.3710963437333703,5.744290623365855,999
-1.3146696295589209,-0.6957896820558271,999
0.14856963139027357,0.7007585639539387,999
0.6974573219195008,3.0887885715069396,999
-1.4371680123731494,-1.8366981744933715,999
-1.9972086045891047,-4.512678034030184,999
-1.6698104087263346,-3.495952327238964,999
1.5356046874076128,7.592554838197108,999
-1.860825258307159,3.4415450299768064,999
-1.1263433462008834,-3.448799755014746,999
-0.3823365271091461,3.8798407900672287,999
1.7807914707809687,12.078163361748995,999
-1.9397591836750507,-6.744075684984297,999
-1.2973958235234022,-0.06560822401003663,999
0.3349369540810585,2.6982270413382663,999
0.692244783975184,5.069120067142358,999
-1.2719317125156522,-3.7765778781061305,999
0.8753314409404993,1.2204301987886312,999
-0.7220615269616246,-2.474644220640327,999
1.9761459697037935,12.318007248404705,999
0.9132126374170184,5.715687305584555,999
-1.7637487864121795,-4.16018636466771,999
1.5675755320116878,8.046983826957703,999
1.8382845791056752,6.192964090802937,999
1.56626111920923,8.826401099742583,999
-0.18164574448019266,4.335793802521554,999
0.914863707497716,5.404351627814046,999
0.8426854461431503,5.845526799658909,999
1.2348932409659028,6.131762373544411,999
0.6961253881454468,3.179538092775778,999
-1.6510779839009047,-3.2491040771944553,998
1.1670655412599444,5.538587318126469,998
1.7386614847928286,5.400206375913568,998
0.32816703990101814,6.068888663200699,998
0.4659334272146225,1.5033744061296412,998
1.8035375270992517,5.786115221574521,998
-1.1467079166322947,-1.90979932631494,998
-0.7207356691360474,-1.5305138624399497,998
-0.02764137741178274,0.6381054723005062,998
-1.441793942824006,-2.7007114786882003,998
-0.7972423592582345,1.9035667863934824,998
-0.6461767954751849,-3.818790176626656,998
-1.1211835481226444,-2.5379364746554485,998
1.1768235405907035,10.260508683945726,998
-0.6218738444149494,-1.1685275437803477,998
-1.296728434972465,-1.6964124243386542,998
1.639778409153223,11.216179768279037,998
-0.8989000804722309,-3.4040176933817463,998
1.3995961304754019,6.7797429679969525,998
1.1807454964146018,3.5652265393933216,998
0.7751376805827022,7.081442652889507,998
-1.3194985408335924,-2.589872731564509,998
1.7304741200059652,8.018960830098175,998
-1.8311660634353757,-2.7169867938403205,998
1.0626992331817746,4.212276780880398,998
1.1351087903603911,3.8213729436359625,998
-0.9785791449248791,-3.840355758252346,998
1.0528918439522386,6.091551693542559,998
-0.9140598336234689,-3.545682442116216,998
1.8935987474396825,4.017058404138871,998
1.2008827487006783,3.321677955487689,998
-1.4386490127071738,-0.8087572441677187,998
0.1829921454191208,5.44953480978504,998
1.9349721809849143,8.99163885165441,998
-1.1825505243614316,-3.954543733690765,998
-1.3425323832780123,1.8522006647400655,998
-0.3751627039164305,0.8197031505282741,998
-0.417699234560132,1.4212197882082485,998
0.6112546706572175,6.938905441545554,998
0.6074495380744338,1.8751612619998426,998
0.2908820081502199,2.462638891075472,998
-0.9442006787285209,-1.327628514107045,998
1.8727345373481512,9.226780503354108,998
-0.9728454053401947,-1.1519315319098402,998
0.8480687877163291,8.48956933268676,998
1.3269904972985387,7.04612814311686,998
0.04398908372968435,1.99135593596708,998
-1.3184402156621218,-1.3460584354878038,998
1.15215746127069,5.027080311050551,998
1.149360103532672,3.493266752913398,998
0.10130852833390236,2.682284153490702,998
-0.5887042693793774,-1.1053086471917333,998
